#TEXT,TEXT,TEXT
id,chinese,english
physicdebuffPlantDotMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffPlantDotStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffMetalDotStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotSlightNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotMediumNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
physicdebuffEarthDotStrongNextlvl,{0}%物攻伤害,{0}% of physical ATK damage
magicdebuffFireDotSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffFireDotMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffFireDotStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffWaterDotStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffPlantDotStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffMetalDotStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotSlightNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotMediumNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
magicdebuffEarthDotStrongNextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiaochou3Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiaochou4Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultKairuisi4Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHetong2Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultWagui3Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHuapo2Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultPanshen2Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultWushi3Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultXiyiren4Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultMantuoluo2Nextlvl,{0}%法攻生命,{0}% of magic ATK HP
ultHetong3Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultLonggongtongzi3Nextlvl,{0}%法攻生命,{0}% of magic ATK HP
ultLangren5Nextlvl,{0}%物攻伤害,{0}% of physical ATK damage
ultKairuisi5Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultNvyao5Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultHapi1Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultPiying5Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
ultShuigui3Nextlvl,{0}%法攻伤害,{0}% of magic ATK damage
psvXiaochou3Nextlvl,永久提升10%智力,Permanently increases INT by 10%
psvXiaochou4Nextlvl,永久提升10%智力,Permanently increases INT by 10%
psvKairuisi4Nextlvl,使用法术技能时，10%提升自身80%智力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of increasing your INT by 80% for 3 turns "
psvHetong2Nextlvl,血量小于等于总血量25%时，提升自身80%智力,"When HP drops below 25% of your total HP amount, increase your INT by 80%"
psvWagui3Nextlvl,受到伤害时，25%降低攻击者40%速度，持续3回合,Gives an 25% chance of reducing the SPD of your attacker by 40% whenever you take damage for 3 turns
psvHuapo2Nextlvl,使用物理技能时，10%提升自身80%力量，持续3回合,"Whenever you cast a physical ability, there is a 10% chance of increasing your STR by 80% for 3 turns "
psvCike4Nextlvl,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvLangren3Nextlvl,战斗开始时，优先进行一次物理攻击,"At the start of battle, have precedence in carrying out one physical attack"
psvPanshen2Nextlvl,血量小于等于总血量25%时，提升自身40%速度,"When HP drops below 25% of your total HP amount, increase your SPD by 40%"
psvWushi4Nextlvl,战斗开始时，提升己方全体20%智力，持续1回合,"At the start of battle, increase all allies' INT by 20% for 1 turns"
psvWushi3Nextlvl,永久提升10%力量,Increases INT permanently by 10%
psvXiyiren4Nextlvl,使用物理技能时，嘲讽被攻击者，持续2回合,"Whenever you cast a physical ability, casting Provoke on your target for 2 turns "
psvXiyiren2Nextlvl,受到伤害时，10%提高自身80%智力，持续3回合,Gives an 10% chance of increasing your INT by 80% for 3 turns whenever you take damage
psvMantuoluo2Nextlvl,战斗开始时，提升己方全体80%防御力，持续1回合,"At the start of battle, increase all allies' DEF by 80% for 1 turns"
psvHetong3Nextlvl,永久提升10%暴击率,Increases Crit Rate permanently by 10%
psvLonggongtongzi3Nextlvl,使用物理技能时，50%恢复自身50%法攻的生命值,"Whenever you cast a physical ability, there is a 50% chance of recovering (50% of magic ATK) HP "
psvLangren5Nextlvl,受到伤害时，80%嘲讽攻击者，持续2回合,Gives an 80% chance of casting Provoke on your attacker for 2 turns whenever you take damage
psvKairuisi5Nextlvl,死亡时，降低敌方群体80%防御力，持续3回合,"Upon dying, reduce all enemies' DEF by 80% for 3 turns"
psvNvyao5Nextlvl,使用法术技能时，10%降低被攻击者80%防御力，持续3回合,"Whenever you cast a magic ability, there is a 10% chance of reducing your target's DEF by 80% for 3 turns "
psvHapi1Nextlvl,死亡时，己方全体回复60%法攻的生命值,"Upon dying, recover (60% of magic ATK) HP for all allies"
psvPiying5Nextlvl,使用法术技能时，20%给被攻击者附加痛楚效果,"Whenever you cast a magic ability, there is a 20% chance of dealing your target an additional Anguish effect"
psvShuigui3Nextlvl,使用buff技能时，12.5%给被攻击者附加眩晕效果,"Whenever you cast a buff ability, there is a 12.5% chance of stunning your target"
bossxiaoxiang28Muling21Name,抓挠,抓挠
bossxiaoxiang28Muling22Name,震地,震地
bossxiaoxiang28Muling23Name,木刺,木刺
bossxiaoxiang28Muling24Name,践踏,践踏
bossxiaoxiang28Muling21Tips,给单体目标造成150%法攻木属性伤害,Deals (150% of magic ATK) grass type magic damage to a single target 
bossxiaoxiang28Muling22Tips,给群体目标造成100%法攻木属性伤害,Deals (100% of magic ATK) grass type magic damage to all enemy targets 
bossxiaoxiang28Muling23Tips,给单体目标造成150%法攻木属性伤害中概率附加眩晕效果,Deals (150% of magic ATK) grass type magic damage to a single target with a medium chance of stunning effects
bossxiaoxiang28Muling24Tips,给群体目标造成3次70%法攻木属性伤害,Repeatedly deals (70% of magic ATK) grass type magic damage 3 times to all enemy targets 
bossAmute1Name,水球,Liquid Sphere
bossAmute2Name,水龙卷,Waterspout
bossAmute1Tips,给单体目标造成水属性法术伤害,Deals water type magic damage to a single target 
bossAmute2Tips,给群体目标造成100%法攻水属性伤害,Deals (100% of magic ATK) water type magic damage to all enemy targets 
ultWendige3Name,撕咬,撕咬
ultWendige2Name,撕咬,撕咬
ultLongnv3Name,水之吐息,水之吐息
ultMomo1Name,博爱,博爱
ultAmute3Name,护佑,护佑
ultLuoxinfu5Name,毒网,毒网
ultSaibulesi5Name,火焰连弹,火焰连弹
ultHongniu4Name,嘲讽冲撞,嘲讽冲撞
ultAnpusha5Name,魅惑,魅惑
ultDaochengsizhong4Name,精神火焰,精神火焰
ultHuoniao4Name,延缓之火,延缓之火
ultIfrit4Name,净化之焰,净化之焰
ultMoguguai4Name,火磷粉,火磷粉
ultSaibulesi4Name,火焰连弹,火焰连弹
ultTianshizhang4Name,大天使的祝福,大天使的祝福
ultXiaochou2Name,唤枝,唤枝
psvXiaochou2Name,戏耍,戏耍
psvWendige3Name,尸毒,尸毒
psvWendige2Name,尸毒,尸毒
psvLongnv3Name,龙威,龙威
psvMomo1Name,天使祝福,天使祝福
psvAmute3Name,冥王回归,冥王回归
psvLuoxinfu5Name,毒爪,毒爪
psvSaibulesi5Name,愈战愈勇,愈战愈勇
psvHongniu4Name,挑战的呐喊,挑战的呐喊
psvAnpusha5Name,引诱,引诱
psvDaochengsizhong4Name,钟鸣,钟鸣
psvHuoniao4Name,涅槃,涅槃
psvIfrit4Name,灼烧,灼烧
psvMoguguai4Name,成长,成长
psvSaibulesi4Name,愈战愈勇,愈战愈勇
psvTianshizhang4Name,天佑,天佑
bosssenlin31Wendige21Name,刺穿,刺穿
bosssenlin31Wendige22Name,刺穿,刺穿
bosssenlin31Wendige23Name,啃食,啃食
bosssenlin32Longnv31Name,水流,水流
bosssenlin32Longnv32Name,水浪,水浪
bosssenlin32Longnv33Name,龙吟,龙吟
bosssenlin32Longnv34Name,潮汐之盾,潮汐之盾
bosssenlin33Luoxinfu51Name,毒爪,毒爪
bosssenlin33Luoxinfu52Name,疯狂毒爪,疯狂毒爪
bosssenlin33Luoxinfu53Name,疯狂毒爪,疯狂毒爪
bosssenlin33Luoxinfu54Name,疯狂毒爪,疯狂毒爪
bosssenlin33Luoxinfu55Name,疯狂毒爪,疯狂毒爪
bosssenlin33Luoxinfu56Name,疯狂毒爪,疯狂毒爪
bosssenlin34Amute31Name,水球,水球
bosssenlin34Amute32Name,愤怒,愤怒
bosssenlin34Amute33Name,水龙卷,水龙卷
bosssenlin34Amute34Name,神之庇护,神之庇护
bosssenlin35Xiaochou21Name,叶刃,叶刃
bosssenlin35Xiaochou22Name,叶刃,叶刃
bosssenlin35Xiaochou23Name,飞叶快刀,飞叶快刀
bosssenlin35Xiaochou24Name,叶浪,叶浪
bosssenlin35Xiaochou25Name,叶浪,叶浪
bosssenlin36Momo11Name,光爆术,光爆术
bosssenlin36Momo12Name,光疗术,光疗术
bosssenlin36Momo13Name,光能爆发,光能爆发
bosssenlin36Momo14Name,反伤护盾,反伤护盾
bosssenlin37Hapi11Name,天使庇护,天使庇护
bosssenlin37Hapi12Name,爪击,爪击
bosssenlin37Hapi13Name,顺风,顺风
bosssenlin37Hapi14Name,顺风,顺风
bosssenlin37Hapi15Name,一闪,一闪
bosshuoshan41Hongniu41Name,冲撞,冲撞
bosshuoshan41Hongniu42Name,冲撞,冲撞
bosshuoshan41Hongniu43Name,冲撞,冲撞
bosshuoshan41Hongniu44Name,连续冲撞,连续冲撞
bosshuoshan42Daochengsizhong41Name,钟鸣,钟鸣
bosshuoshan42Daochengsizhong42Name,火舌,火舌
bosshuoshan42Daochengsizhong43Name,喷火,喷火
bosshuoshan42Daochengsizhong44Name,喷火,喷火
bosshuoshan43Huoniao41Name,火羽,火羽
bosshuoshan43Huoniao42Name,灵魂之焰,灵魂之焰
bosshuoshan43Huoniao43Name,净化之焰,净化之焰
bosshuoshan43Huoniao44Name,涅槃重生,涅槃重生
bosshuoshan44Datiangou41Name,慌乱击,慌乱击
bosshuoshan44Datiangou42Name,唤火术,唤火术
bosshuoshan44Datiangou43Name,速度爆发,速度爆发
bosshuoshan44Datiangou44Name,须左之炎,须左之炎
bosshuoshan45Saibulesi41Name,撕咬,撕咬
bosshuoshan45Saibulesi42Name,地狱之焰,地狱之焰
bosshuoshan45Saibulesi43Name,火焰连弹,火焰连弹
bosshuoshan45Saibulesi44Name,火焰连弹,火焰连弹
bosshuoshan45Saibulesi45Name,火焰连弹,火焰连弹
bosshuoshan46Tianshizhang41Name,圣焰,圣焰
bosshuoshan46Tianshizhang42Name,圣焰,圣焰
bosshuoshan46Tianshizhang43Name,神圣祝福,神圣祝福
bosshuoshan46Tianshizhang44Name,神圣祝福,神圣祝福
bosshuoshan46Tianshizhang45Name,神圣祝福,神圣祝福
bosshuoshan46Tianshizhang46Name,神圣庇护,神圣庇护
bosshuoshan47Ifrit41Name,火焰踢,火焰踢
bosshuoshan47Ifrit42Name,火焰踢,火焰踢
bosshuoshan47Ifrit43Name,火焰踢,火焰踢
bosshuoshan47Ifrit44Name,净化之焰,净化之焰
bosshuoshan47Ifrit45Name,净化之焰,净化之焰
bosssenlin38Meidusha21Name,怒火,怒火
bosssenlin38Meidusha22Name,怒火,怒火
bosssenlin38Meidusha23Name,怒火,怒火
bosssenlin38Meidusha24Name,怒火,怒火
bosssenlin38Meidusha25Name,拍打,拍打
bosssenlin38Meidusha26Name,乱舞,乱舞
bosssenlin38Meidusha27Name,石化光线,石化光线
bosshuoshan48Hehuaisituosi41Name,敲打,敲打
bosshuoshan48Hehuaisituosi42Name,疯狂制造,疯狂制造
bosshuoshan48Hehuaisituosi43Name,潘多拉盒子,潘多拉盒子
bosshuoshan48Hehuaisituosi44Name,黄金之网,黄金之网
bosshuoshan48Hehuaisituosi45Name,制造之神,制造之神
