#TEXT,TEXT
id,reward
zuanshi2nd,6_zuanshi2nd_1_1.0
zuanshisuipian1,6_zuanshisuipian1_1_1.0
zuanshisuipian2,6_zuanshisuipian2_1_1.0
zuanshimonster1,6_zuanshimonster1_1_1.0
zuanshimonster2,6_zuanshimonster2_1_1.0
zuanshimonster3,6_zuanshimonster3_1_1.0
baoxiang0,"6_baoxiang01_1_1.0,6_baoxiang02_1_1.0"
baoxiang1,"6_baoxiang11_1_1.0,6_baoxiang12_1_1.0"
baoxiang2,"6_baoxiang21_1_1.0,6_baoxiang22_1_1.0,6_baoxiang23_1_1.0,6_baoxiang24_1_1.0"
baoxiang3,6_baoxiang3_1_1.0
shilian101,"1_2_11_0.18,1_2_25_0.08,1_2_36_0.03,2_5_10_1.0"
shilian102,"1_2_11_0.18,1_2_25_0.08,1_2_36_0.03,2_5_10_1.0"
shilian103,6_shilianX1boss_1_1.0
shilian201,"1_2_16_0.18,1_2_35_0.08,1_2_49_0.03,2_5_15_1.0"
shilian202,"1_2_16_0.18,1_2_35_0.08,1_2_49_0.03,2_5_15_1.0"
shilian203,6_shilianX2boss_1_1.0
shilian301,"1_2_22_0.18,1_2_44_0.08,1_2_66_0.03,2_5_20_1.0"
shilian302,"1_2_22_0.18,1_2_44_0.08,1_2_66_0.03,2_5_20_1.0"
shilian303,6_shilianX3boss_1_1.0
shilian401,"1_2_25_0.18,1_2_50_0.08,1_2_75_0.03,2_5_25_1.0"
shilian402,"1_2_25_0.18,1_2_50_0.08,1_2_75_0.03,2_5_25_1.0"
shilian403,6_shilianX4boss_1_1.0
shilian501,"1_2_30_0.18,1_2_60_0.08,1_2_90_0.03,2_5_30_1.0"
shilian502,"1_2_30_0.18,1_2_60_0.08,1_2_90_0.03,2_5_30_1.0"
shilian503,6_shilianX5boss_1_1.0
shilian601,"1_2_40_0.18,1_2_75_0.08,1_2_110_0.03,2_5_35_1.0"
shilian602,"1_2_40_0.18,1_2_75_0.08,1_2_110_0.03,2_5_35_1.0"
shilian603,6_shilianX6boss_1_1.0
shilian111,"1_2_11_0.18,1_2_25_0.08,1_2_36_0.03,2_5_10_1.0"
shilian112,"1_2_11_0.18,1_2_25_0.08,1_2_36_0.03,2_5_10_1.0"
shilian113,6_shilianJ1boss_1_1.0
shilian211,"1_2_16_0.18,1_2_35_0.08,1_2_49_0.03,2_5_15_1.0"
shilian212,"1_2_16_0.18,1_2_35_0.08,1_2_49_0.03,2_5_15_1.0"
shilian213,6_shilianJ2boss_1_1.0
shilian311,"1_2_22_0.18,1_2_44_0.08,1_2_66_0.03,2_5_20_1.0"
shilian312,"1_2_22_0.18,1_2_44_0.08,1_2_66_0.03,2_5_20_1.0"
shilian313,6_shilianJ3boss_1_1.0
shilian411,"1_2_25_0.18,1_2_50_0.08,1_2_75_0.03,2_5_25_1.0"
shilian412,"1_2_25_0.18,1_2_50_0.08,1_2_75_0.03,2_5_25_1.0"
shilian413,6_shilianJ4boss_1_1.0
shilian511,"1_2_30_0.18,1_2_60_0.08,1_2_90_0.03,2_5_30_1.0"
shilian512,"1_2_30_0.18,1_2_60_0.08,1_2_90_0.03,2_5_30_1.0"
shilian513,6_shilianJ5boss_1_1.0
shilian611,"1_2_40_0.18,1_2_75_0.08,1_2_110_0.03,2_5_35_1.0"
shilian612,"1_2_40_0.18,1_2_75_0.08,1_2_110_0.03,2_5_35_1.0"
shilian613,6_shilianJ6boss_1_1.0
shilianjinbi1,"1_2_40000_1.0,1_3_24_1.0"
shilianjinbi2,"1_2_55000_1.0,1_3_24_1.0"
shilianjinbi3,"1_2_70000_1.0,1_3_24_1.0"
shilianjinbi4,"1_2_100000_1.0,1_3_24_1.0"
shilianjinbi5,"1_2_165000_1.0,1_3_24_1.0"
shilianjinbi6,"1_2_235000_1.0,1_3_24_1.0"
shilianjingyan1,"3_50003_10_1.0,1_3_24_1.0"
shilianjingyan2,"3_50003_15_1.0,1_3_24_1.0"
shilianjingyan3,"3_50003_20_1.0,1_3_24_1.0"
shilianjingyan4,"3_50003_5_1.0,3_50004_5_1.0,1_3_24_1.0"
shilianjingyan5,"3_50003_10_1.0,3_50004_10_1.0,1_3_24_1.0"
shilianjingyan6,"3_50003_5_1.0,3_50004_15_1.0,1_3_24_1.0"
tower1001,"1_11_10_1.0,1_3_24_1.0,2_5_300_1.0"
tower1002,"1_11_10_1.0,1_3_24_1.0,2_5_300_1.0"
tower1003,"1_11_10_1.0,1_3_24_1.0,2_5_300_1.0"
tower1004,"1_11_10_1.0,1_3_24_1.0,2_5_300_1.0"
tower1005,"3_10003_20_1.0,1_11_10_1.0,1_3_24_1.0,2_5_300_1.0"
tower1006,"1_11_15_1.0,1_3_24_1.0,2_5_300_1.0"
tower1007,"1_11_15_1.0,1_3_24_1.0,2_5_300_1.0"
tower1008,"1_11_15_1.0,1_3_24_1.0,2_5_300_1.0"
tower1009,"1_11_15_1.0,1_3_24_1.0,2_5_300_1.0"
tower1010,"3_11002_50_1.0,1_11_15_1.0,1_3_24_1.0,2_5_300_1.0"
tower1011,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower1012,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower1013,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower1014,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower1015,"1_1_150_1.0,1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower1016,"1_11_25_1.0,1_3_24_1.0,2_5_400_1.0"
tower1017,"1_11_25_1.0,1_3_24_1.0,2_5_400_1.0"
tower1018,"1_11_25_1.0,1_3_24_1.0,2_5_400_1.0"
tower1019,"1_11_25_1.0,1_3_24_1.0,2_5_400_1.0"
tower1020,"3_10024_1_1.0,1_11_25_1.0,1_3_24_1.0,2_5_400_1.0"
tower2001,"1_11_15_1.0,1_3_24_1.0,2_5_400_1.0"
tower2002,"1_11_15_1.0,1_3_24_1.0,2_5_400_1.0"
tower2003,"1_11_15_1.0,1_3_24_1.0,2_5_400_1.0"
tower2004,"1_11_15_1.0,1_3_24_1.0,2_5_400_1.0"
tower2005,"1_11_50_1.0,1_11_15_1.0,1_3_24_1.0,2_5_400_1.0"
tower2006,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower2007,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower2008,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower2009,"1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower2010,"1_1_300_1.0,1_11_20_1.0,1_3_24_1.0,2_5_400_1.0"
tower2011,"1_11_25_1.0,1_3_24_1.0,2_5_480_1.0"
tower2012,"1_11_25_1.0,1_3_24_1.0,2_5_480_1.0"
tower2013,"1_11_25_1.0,1_3_24_1.0,2_5_480_1.0"
tower2014,"1_11_25_1.0,1_3_24_1.0,2_5_480_1.0"
tower2015,"3_40054_2_1.0,1_11_25_1.0,1_3_24_1.0,2_5_480_1.0"
tower2016,"1_11_30_1.0,1_3_24_1.0,2_5_480_1.0"
tower2017,"1_11_30_1.0,1_3_24_1.0,2_5_480_1.0"
tower2018,"1_11_30_1.0,1_3_24_1.0,2_5_480_1.0"
tower2019,"1_11_30_1.0,1_3_24_1.0,2_5_480_1.0"
tower2020,"1_1_750_1.0,1_11_30_1.0,1_3_24_1.0,2_5_480_1.0"
tower2021,"1_11_35_1.0,1_3_24_1.0,2_5_560_1.0"
tower2022,"1_11_35_1.0,1_3_24_1.0,2_5_560_1.0"
tower2023,"1_11_35_1.0,1_3_24_1.0,2_5_560_1.0"
tower2024,"1_11_35_1.0,1_3_24_1.0,2_5_560_1.0"
tower2025,"3_10024_2_1.0,1_11_35_1.0,1_3_24_1.0,2_5_560_1.0"
tower2026,"1_11_40_1.0,1_3_24_1.0,2_5_560_1.0"
tower2027,"1_11_40_1.0,1_3_24_1.0,2_5_560_1.0"
tower2028,"1_11_40_1.0,1_3_24_1.0,2_5_560_1.0"
tower2029,"1_11_40_1.0,1_3_24_1.0,2_5_560_1.0"
tower2030,"3_10025_1_1.0,1_11_40_1.0,1_3_24_1.0,2_5_560_1.0"
tower3001,"1_2_3910_1.0,1_11_25_1.0"
tower3002,"1_2_4040_1.0,1_11_27_1.0"
tower3003,"1_2_4170_1.0,1_11_29_1.0"
tower3004,"1_2_4300_1.0,1_11_31_1.0"
tower3005,"1_2_4430_1.0,1_11_38_1.0,3_10016_20_1.0"
tower3006,"1_2_4560_1.0,1_11_30_1.0"
tower3007,"1_2_4690_1.0,1_11_32_1.0"
tower3008,"1_2_4820_1.0,1_11_34_1.0"
tower3009,"1_2_4950_1.0,1_11_36_1.0"
tower3010,"1_2_5080_1.0,1_11_43_1.0,6_baoshisuiji2_1_1.0"
tower3011,"1_2_5210_1.0,1_11_35_1.0"
tower3012,"1_2_5340_1.0,1_11_37_1.0"
tower3013,"1_2_5470_1.0,1_11_39_1.0"
tower3014,"1_2_5600_1.0,1_11_41_1.0"
tower3015,"1_2_5730_1.0,1_11_48_1.0,3_10018_1_1.0"
tower3016,"1_2_5860_1.0,1_11_40_1.0"
tower3017,"1_2_5990_1.0,1_11_42_1.0"
tower3018,"1_2_6120_1.0,1_11_44_1.0"
tower3019,"1_2_6250_1.0,1_11_46_1.0"
tower3020,"1_2_6380_1.0,1_11_53_1.0,3_10018_3_1.0"
tower3021,"1_2_6510_1.0,1_11_45_1.0"
tower3022,"1_2_6640_1.0,1_11_47_1.0"
tower3023,"1_2_6770_1.0,1_11_49_1.0"
tower3024,"1_2_6900_1.0,1_11_51_1.0"
tower3025,"1_2_7030_1.0,1_11_58_1.0,3_10019_1_1.0"
tower3026,"1_2_7160_1.0,1_11_50_1.0"
tower3027,"1_2_7290_1.0,1_11_52_1.0"
tower3028,"1_2_7420_1.0,1_11_54_1.0"
tower3029,"1_2_7550_1.0,1_11_56_1.0"
tower3030,"1_2_7680_1.0,1_11_63_1.0,3_10017_100_1.0"
tower3031,"1_2_7810_1.0,1_11_55_1.0"
tower3032,"1_2_7940_1.0,1_11_57_1.0"
tower3033,"1_2_8070_1.0,1_11_59_1.0"
tower3034,"1_2_8200_1.0,1_11_61_1.0"
tower3035,"1_2_8330_1.0,1_11_68_1.0,6_baoshisuiji3_1_1.0"
tower3036,"1_2_8460_1.0,1_11_60_1.0"
tower3037,"1_2_8590_1.0,1_11_62_1.0"
tower3038,"1_2_8720_1.0,1_11_64_1.0"
tower3039,"1_2_8850_1.0,1_11_66_1.0"
tower3040,"1_2_8980_1.0,1_11_73_1.0,3_10020_1_1.0"
t1001,"1_11_10_1.0,1_3_1_1.0"
t1002,"1_11_10_1.0,1_3_1_1.0"
t1003,"1_11_10_1.0,1_3_1_1.0"
t1004,"1_11_10_1.0,1_3_1_1.0"
t1005,"3_10003_20_1.0,1_11_10_1.0,1_3_1_1.0"
t1006,"1_11_15_1.0,1_3_1_1.0"
t1007,"1_11_15_1.0,1_3_1_1.0"
t1008,"1_11_15_1.0,1_3_1_1.0"
t1009,"1_11_15_1.0,1_3_1_1.0"
t1010,"3_11002_50_1.0,1_11_15_1.0,1_3_1_1.0"
t1011,"1_11_20_1.0,1_3_1_1.0"
t1012,"1_11_20_1.0,1_3_1_1.0"
t1013,"1_11_20_1.0,1_3_1_1.0"
t1014,"1_11_20_1.0,1_3_1_1.0"
t1015,"1_1_150_1.0,1_11_20_1.0,1_3_1_1.0"
t1016,"1_11_25_1.0,1_3_1_1.0"
t1017,"1_11_25_1.0,1_3_1_1.0"
t1018,"1_11_25_1.0,1_3_1_1.0"
t1019,"1_11_25_1.0,1_3_1_1.0"
t1020,"3_10024_1_1.0,1_11_25_1.0,1_3_1_1.0"
t2001,"1_11_15_1.0,1_3_1_1.0"
t2002,"1_11_15_1.0,1_3_1_1.0"
t2003,"1_11_15_1.0,1_3_1_1.0"
t2004,"1_11_15_1.0,1_3_1_1.0"
t2005,"1_11_50_1.0,1_11_15_1.0,1_3_1_1.0"
t2006,"1_11_20_1.0,1_3_1_1.0"
t2007,"1_11_20_1.0,1_3_1_1.0"
t2008,"1_11_20_1.0,1_3_1_1.0"
t2009,"1_11_20_1.0,1_3_1_1.0"
t2010,"1_1_300_1.0,1_11_20_1.0,1_3_1_1.0"
t2011,"1_11_25_1.0,1_3_1_1.0"
t2012,"1_11_25_1.0,1_3_1_1.0"
t2013,"1_11_25_1.0,1_3_1_1.0"
t2014,"1_11_25_1.0,1_3_1_1.0"
t2015,"3_40054_2_1.0,1_11_25_1.0,1_3_1_1.0"
t2016,"1_11_30_1.0,1_3_1_1.0"
t2017,"1_11_30_1.0,1_3_1_1.0"
t2018,"1_11_30_1.0,1_3_1_1.0"
t2019,"1_11_30_1.0,1_3_1_1.0"
t2020,"1_1_750_1.0,1_11_30_1.0,1_3_1_1.0"
t2021,"1_11_35_1.0,1_3_1_1.0"
t2022,"1_11_35_1.0,1_3_1_1.0"
t2023,"1_11_35_1.0,1_3_1_1.0"
t2024,"1_11_35_1.0,1_3_1_1.0"
t2025,"3_10024_2_1.0,1_11_35_1.0,1_3_1_1.0"
t2026,"1_11_40_1.0,1_3_1_1.0"
t2027,"1_11_40_1.0,1_3_1_1.0"
t2028,"1_11_40_1.0,1_3_1_1.0"
t2029,"1_11_40_1.0,1_3_1_1.0"
t2030,"3_10025_1_1.0,1_11_40_1.0,1_3_1_1.0"
jb101,1_2_1_1.0
jb102,1_2_1_1.0
jb103,1_2_1_1.0
jb104,1_2_1_1.0
jb105,1_2_1_1.0
jb106,1_2_1_1.0
jy101,3_50003_1_1.0
jy102,3_50003_1_1.0
jy103,"3_50004_1_1.0,3_50003_1_1.0"
jy104,"3_50004_1_1.0,3_50003_1_1.0"
jy105,"3_50004_1_1.0,3_50003_1_1.0"
jy106,"3_50004_1_1.0,3_50003_1_1.0"
gonghui,"3_50003_1_1.0,1_2_1_1.0"
tili1,1_7_45_1.0
tili2,1_7_45_1.0
jinbishilianrukou,1_2_1_1.0
jingyanshilianrukou,"3_50002_1_1.0,3_50003_1_1.0,3_50004_1_1.0"
signin_101,1_2_10000_1.0
signin_102,3_20001_5_1.0
signin_103,3_50002_10_1.0
signin_104,3_10003_5_1.0
signin_105,1_1_50_1.0
signin_106,3_40052_1_1
signin_107,1_2_15000_1.0
signin_108,3_20001_10_1.0
signin_109,3_50002_15_1.0
signin_110,3_10003_10_1.0
signin_111,1_1_100_1.0
signin_112,3_40053_1_1
signin_113,1_2_20000_1.0
signin_114,3_20001_15_1.0
signin_115,3_50003_5_1.0
signin_116,3_10003_15_1.0
signin_117,1_1_150_1.0
signin_118,3_40054_1_1
signin_119,1_2_30000_1.0
signin_120,3_40066_1_1.0
signin_121,3_50003_10_1.0
signin_122,3_10003_20_1.0
signin_123,1_1_200_1.0
signin_124,3_10018_1_1.0
signin_125,1_2_40000_1.0
signin_126,3_40067_1_1.0
signin_127,3_50004_5_1.0
signin_128,3_10003_25_1.0
signin_129,1_1_250_1.0
signin_130,3_10019_1_1.0
gonghui1,"1_2_6000_1.0,3_50002_3_1.0"
gonghui2,"1_2_6000_1.0,3_50002_3_1.0"
gonghui3,"1_2_9000_1.0,3_50003_2_1.0"
gonghui4,"1_2_9000_1.0,3_50003_2_1.0"
gonghui5,"1_2_13000_1.0,3_50003_4_1.0"
gonghui6,"1_2_13000_1.0,3_50003_4_1.0"
pvprankreward_40056,6_pvprankreward40056_1_1.0
pvprankreward_40057,6_pvprankreward40057_1_1.0
pvprankreward_40058,6_pvprankreward40058_1_1.0
pvprankreward_40059,6_pvprankreward40059_1_1.0
pvpstagereward_40052,6_pvpstagereward40052_1_1.0
pvpstagereward_40053,6_pvpstagereward40053_1_1.0
pvpstagereward_40054,6_pvpstagereward40054_1_1.0
pvpstagereward_40055,6_pvpstagereward40055_1_1.0
advanturegoldbox40063,6_advanturegoldbox40063_1_1.0
bfregmentda_40066,6_bfregmentda40066_1_1.0
afregmentda_40067,6_afregmentda40067_1_1.0
commonfregmentda_40070,6_commonfregmentda40070_1_1.0
rarefregmentda_40071,6_rarefregmentda40071_1_1.0
epicfregmentda_40072,6_epicfregmentda40072_1_1.0
10001_reward,1_2_5000_1.0
10002_reward,1_2_8000_1.0
10003_reward,1_2_12000_1.0
10004_reward,1_1_50_1.0
10005_reward,"1_1_50_1.0,1_2_5000_1.0"
10006_reward,"1_1_250_1.0,1_2_12000_1.0,3_10003_20_1.0"
10007_reward,"1_1_80_1.0,1_2_8000_1.0"
10008_reward,"1_1_500_1.0,1_2_20000_1.0,3_10003_40_1.0"
10009_reward,"1_1_120_1.0,1_2_12000_1.0"
10010_reward,"1_1_200_1.0,3_10003_20_1.0"
10011_reward,"1_1_200_1.0,1_2_20000_1.0"
10012_reward,"1_1_300_1.0,3_10003_30_1.0"
10013_reward,1_7_40_1.0
10014_reward,"1_2_5000_1.0,1_7_40_1.0"
10015_reward,"1_2_8000_1.0,1_7_40_1.0"
10016_reward,"1_2_12000_1.0,1_7_40_1.0"
10017_reward,"1_1_80_1.0,1_7_50_1.0"
10018_reward,"1_1_120_1.0,1_7_80_1.0"
10019_reward,"1_1_200_1.0,1_7_100_1.0"
10020_reward,"1_2_5000_1.0,3_10003_5_1.0"
10021_reward,"1_1_50_1.0,1_2_8000_1.0"
10022_reward,"1_1_80_1.0,1_2_12000_1.0"
10023_reward,"1_2_8000_1.0,3_10003_8_1.0"
10024_reward,"1_1_50_1.0,1_2_12000_1.0,3_10003_12_1.0"
10025_reward,"1_1_80_1.0,1_2_12000_1.0,3_10003_20_1.0"
10026_reward,"1_1_50_1.0,3_10003_12_1.0"
10027_reward,"1_1_80_1.0,3_10003_20_1.0"
10028_reward,"1_1_120_1.0,3_10003_30_1.0"
10029_reward,"1_1_100_1.0,3_40053_1_1.0"
10030_reward,"1_1_100_1.0,3_40053_1_1.0"
10031_reward,"1_1_100_1.0,3_40053_1_1.0"
10032_reward,"1_1_100_1.0,3_40053_1_1.0"
10033_reward,"1_1_100_1.0,3_40053_1_1.0"
10034_reward,"1_1_100_1.0,3_40053_1_1.0"
10035_reward,1_2_5000_1.0
10036_reward,1_2_8000_1.0
10037_reward,1_2_12000_1.0
10038_reward,1_2_20000_1.0
10039_reward,1_2_30000_1.0
10040_reward,3_50002_8_1.0
10041_reward,3_50002_12_1.0
10042_reward,3_50002_20_1.0
10043_reward,3_50003_12_1.0
10044_reward,3_50003_20_1.0
10045_reward,3_11001_5_1.0
10046_reward,3_11001_10_1.0
10047_reward,"3_11001_15_1.0,3_10005_5_1.0"
10048_reward,"3_11001_20_1.0,3_10005_10_1.0"
10049_reward,"3_11001_30_1.0,3_10005_15_1.0"
10050_reward,"3_11002_5_1.0,3_10005_5_1.0"
10051_reward,"3_11002_10_1.0,3_10005_10_1.0"
10052_reward,"3_11002_15_1.0,3_10005_15_1.0"
10053_reward,"3_11002_20_1.0,3_10005_20_1.0"
10054_reward,"3_11002_30_1.0,3_10005_30_1.0"
10055_reward,"3_11003_5_1.0,3_10018_1_1.0"
10056_reward,"3_11003_10_1.0,3_10018_1_1.0"
10057_reward,"3_11003_15_1.0,3_10018_1_1.0"
10058_reward,"3_11003_20_1.0,3_10018_2_1.0"
10059_reward,"3_11003_30_1.0,3_10018_5_1.0"
10060_reward,"3_11003_10_1.0,3_10019_1_1.0"
10061_reward,"3_11003_20_1.0,3_10019_1_1.0"
10062_reward,"3_11003_30_1.0,3_10019_1_1.0"
10063_reward,"3_11003_40_1.0,3_10019_1_1.0"
10064_reward,"3_11003_50_1.0,3_10019_1_1.0"
10065_reward,3_10017_5_1.0
10066_reward,3_10016_15_1.0
10067_reward,3_10016_20_1.0
10068_reward,3_10017_10_1.0
10069_reward,3_10016_30_1.0
10070_reward,3_10016_40_1.0
10071_reward,1_2_5000_1.0
10072_reward,1_2_8000_1.0
10073_reward,1_2_12000_1.0
10074_reward,1_2_20000_1.0
10075_reward,"1_2_20000_1.0,1_1_50_1.0"
10076_reward,"1_2_20000_1.0,1_1_80_1.0"
10077_reward,"1_2_20000_1.0,1_1_120_1.0"
10078_reward,3_11001_5_1.0
10079_reward,3_11001_10_1.0
10080_reward,3_11002_5_1.0
10081_reward,3_11002_10_1.0
10082_reward,3_11003_5_1.0
10083_reward,3_10007_1_1.0
10084_reward,3_10007_4_1.0
10085_reward,"1_2_5000_1.0,1_1_10_1.0"
10086_reward,"1_2_8000_1.0,1_1_50_1.0"
10087_reward,"1_2_12000_1.0,1_1_80_1.0"
10088_reward,"1_2_12000_1.0,1_1_120_1.0"
10089_reward,3_40058_1_1.0
10090_reward,3_40058_2_1.0
10091_reward,3_40058_5_1.0
10092_reward,"3_40058_10_1.0,3_10003_5_1.0"
10093_reward,"3_40058_20_1.0,3_10003_8_1.0"
10094_reward,"3_40058_50_1.0,3_10003_12_1.0"
10095_reward,1_1_50_1.0
10096_reward,"1_2_20000_1.0,1_1_120_1.0"
10097_reward,1_1_120_1.0
10098_reward,1_1_200_1.0
10099_reward,1_2_5000_1.0
10100_reward,1_2_8000_1.0
10101_reward,1_2_12000_1.0
10102_reward,1_2_20000_1.0
10103_reward,1_2_5000_1.0
10104_reward,1_2_8000_1.0
10105_reward,1_2_12000_1.0
10106_reward,1_2_5000_1.0
10107_reward,"1_2_8000_1.0,1_1_100_1.0"
10108_reward,1_2_12000_1.0
10109_reward,1_2_20000_1.0
10110_reward,"1_2_20000_1.0,1_1_100_1.0"
10111_reward,1_1_50_1.0
10112_reward,1_1_80_1.0
10113_reward,1_1_120_1.0
10114_reward,3_40054_1_1.0
10115_reward,3_40054_5_1.0
10116_reward,3_40055_1_1.0
10117_reward,3_40055_5_1.0
10118_reward,3_40055_8_1.0
10119_reward,3_10007_5_1.0
10120_reward,3_10007_20_1.0
10121_reward,3_10007_50_1.0
10122_reward,3_10007_100_1.0
10123_reward,"3_10007_5_1.0,3_40053_1_1.0"
10124_reward,"3_10007_10_1.0,3_40053_2_1.0"
10125_reward,"3_10007_20_1.0,3_40054_1_1.0"
10126_reward,"3_10007_50_1.0,3_40054_2_1.0"
10127_reward,"3_10007_100_1.0,3_40055_1_1.0"
10128_reward,"3_10007_200_1.0,3_40055_2_1.0"
10129_reward,"1_1_500_1.0,3_40054_2_1.0"
10130_reward,"1_1_800_1.0,3_40054_10_1.0"
10131_reward,"1_1_1200_1.0,3_40055_2_1.0"
10132_reward,"1_1_2000_1.0,3_40055_10_1.0"
10133_reward,"1_1_3000_1.0,3_40055_20_1.0"
10134_reward,"1_1_5000_1.0,3_40055_30_1.0"
10135_reward,1_2_5000_1.0
10136_reward,1_2_8000_1.0
10137_reward,1_2_12000_1.0
10138_reward,1_2_20000_1.0
10139_reward,"1_2_1000_1.0,1_1_100_1.0"
10140_reward,1_2_8000_1.0
10141_reward,1_2_12000_1.0
10142_reward,1_2_20000_1.0
10143_reward,"1_2_20000_1.0,1_1_80_1.0"
10144_reward,"1_2_5000_1.0,1_1_80_1.0"
10145_reward,"1_2_8000_1.0,1_1_120_1.0"
10146_reward,"1_2_12000_1.0,1_1_200_1.0"
10147_reward,"1_2_20000_1.0,1_1_300_1.0"
10148_reward,"1_2_20000_1.0,1_1_500_1.0"
10149_reward,"1_2_5000_1.0,3_40053_1_1.0"
10150_reward,"1_2_8000_1.0,3_40053_2_1.0,1_1_100_1.0"
10151_reward,"1_2_12000_1.0,3_40054_1_1.0,1_1_200_1.0"
10152_reward,"1_2_20000_1.0,3_40054_2_1.0"
10153_reward,"1_2_8000_1.0,3_40052_2_1.0,1_1_50_1.0"
10154_reward,"1_2_12000_1.0,3_40053_2_1.0,1_1_80_1.0"
10155_reward,3_40054_2_1.0
10156_reward,3_40054_2_1.0
10157_reward,1_7_20_1.0
10158_reward,1_7_40_1.0
10159_reward,1_7_60_1.0
10160_reward,"1_7_80_1.0,1_1_50_1.0"
10161_reward,"1_7_100_1.00,1_1_80_1.0"
10162_reward,"1_7_150_1.0,1_1_120_1.0"
10163_reward,1_2_5000_1.0
10164_reward,1_2_8000_1.0
10165_reward,1_2_12000_1.0
10166_reward,1_2_20000_1.0
10167_reward,"1_2_20000_1.0,1_1_100_1.0"
10168_reward,3_40056_1_1.0
10169_reward,3_40057_1_1.0
10170_reward,3_40058_1_1.0
10171_reward,3_40058_2_1.0
10172_reward,3_50008_2_1.0
10173_reward,3_50008_5_1.0
10174_reward,3_50008_10_1.0
10175_reward,3_50009_2_1.0
10176_reward,3_50009_5_1.0
10177_reward,3_50009_10_1.0
10178_reward,3_10011_1_1.0
10179_reward,3_10011_2_1.0
10180_reward,3_10011_3_1.0
10181_reward,3_10011_4_1.0
10182_reward,3_10011_5_1.0
10183_reward,1_2_5000_1.0
10184_reward,1_2_8000_1.0
10185_reward,1_2_12000_1.0
10186_reward,"1_2_12000_1.0,1_1_50_1.0"
10187_reward,"1_2_12000_1.0,1_1_80_1.0"
10188_reward,3_40002_1_1.0
10189_reward,3_10011_1_1.0
10190_reward,3_40002_2_1.0
10191_reward,3_10011_2_1.0
10192_reward,3_40002_2_1.0
10193_reward,3_10011_2_1.0
10194_reward,3_50002_8_1.0
10195_reward,3_50002_12_1.0
10196_reward,3_50002_20_1.0
10197_reward,3_50002_30_1.0
10198_reward,"3_50003_8_1.0,1_1_80_1.0"
10199_reward,"3_50003_12_1.0,1_1_120_1.0"
10200_reward,"3_50003_20_1.0,1_1_200_1.0"
10201_reward,"3_50004_8_1.0,1_1_80_1.0,3_10017_5_1.0"
10202_reward,"3_50004_12_1.0,1_1_120_1.0,3_10017_5_1.0"
10203_reward,"3_50004_20_1.0,1_1_200_1.0,3_10017_8_1.0"
10204_reward,3_40065_2_1.0
10205_reward,3_40065_4_1.0
10206_reward,3_40065_2_1.0
10207_reward,3_40065_4_1.0
10208_reward,3_40065_2_1.0
10209_reward,3_40065_4_1.0
10210_reward,3_40065_2_1.0
10211_reward,3_40065_4_1.0
10212_reward,3_40065_2_1.0
10213_reward,3_40065_4_1.0
10214_reward,3_40064_2_1.0
10215_reward,3_40064_4_1.0
10216_reward,3_40064_2_1.0
10217_reward,3_40064_4_1.0
10218_reward,3_40064_2_1.0
10219_reward,3_40064_4_1.0
10220_reward,3_40064_2_1.0
10221_reward,3_40064_4_1.0
10222_reward,3_40064_2_1.0
10223_reward,3_40064_4_1.0
10224_reward,1_2_5000_1.0
10225_reward,1_2_8000_1.0
10226_reward,1_2_12000_1.0
10227_reward,1_2_5000_1.0
10228_reward,1_2_8000_1.0
10229_reward,"1_2_12000_1.0,1_1_50_1.0"
10230_reward,"1_2_20000_1.0,1_1_80_1.0"
10231_reward,"1_2_20000_1.0,1_1_120_1.0"
10232_reward,"1_2_20000_1.0,1_1_200_1.0"
gift_101_reward,"1_14_100_1.0,1_2_15000_1.0"
lv5question_reward,"1_1_100_1.0,3_10003_5_1.0,3_11001_10_1.0"
lv20question_reward,"1_1_100_1.0,3_11001_10_1.0,3_10005_5_1.0,3_10016_5_1.0,3_10003_5_1.0"
lv30question_reward,"1_1_100_1.0,3_11002_10_1.0,3_10005_10_1.0,3_10016_10_1.0,3_10003_10_1.0"
102_reward1,1_1_150_1.0
102_reward2,"1_1_200_1.0,3_20041_20_1.0"
102_reward3,"1_2_12000_1.0,1_1_250_1.0,3_10003_8_1.0,3_20001_10_1.0"
102_reward4,"1_2_20000_1.0,1_1_300_1.0,3_10003_12_1.1,3_20001_15_1.0"
102_reward5,"1_2_30000_1.0,1_1_500_1.0,3_10003_20_1.2,3_20001_20_1.0"
103_reward1,"1_1_100_1.0,3_10003_5_1.0,1_7_50_1.0,3_20020_60_1.0"
103_reward2,"1_1_200_1.0,3_10017_5_1.0,1_2_5000_1.0"
103_reward3,"1_1_250_1.0,1_2_8000_1.0,3_10003_5_1.0,1_7_50_1.0"
