#NUM,TEXT,TEXT,NUM,NUM,NUM,NUM,NUM,FLOAT,TEXT,TEXT,TEXT,NUM,NUM,TEXT,TEXT,TEXT,TEXT
id,textId,rootEffectID,actionCount,channelTime,energyCost,energyGenerate,category,levelAdjust,icon,name,tips,baseTipValue,isAoe,firstSpell,tipsDescription,tipsCurlvl,tipsNextlvl
387,ultChange5,ultChange5e1,25,3,100,0,8,0.002,icon_ultChange5,ultChange5Name,ultChange5Tips,0.25,0,,ultChange5Description,ultChange5Curlvl,ultChange5Nextlvl
388,ultHuoniao3,ultHuoniao3e1,0,0,100,0,9,0.01,icon_ultHuoniao3,ultHuoniao3Name,ultHuoniao3Tips,1.7,1,,ultHuoniao3Description,ultHuoniao3Curlvl,ultHuoniao3Nextlvl
389,psvshiliantaNvyao5,psvshiliantaNvyao5e1,0,0,0,0,4,0,icon_psvNvyao5,psvshiliantaNvyao5Name,psvshiliantaNvyao5Tips,0,0,psvshiliantaNvyao5,,,
390,psvshiliantaWeitianshi5,psvshiliantaWeitianshi5e1,0,0,0,0,4,0,icon_psvWeitianshi5,psvshiliantaWeitianshi5Name,psvshiliantaWeitianshi5Tips,0,0,psvshiliantaWeitianshi5,,,
391,psvshiliantaChange1,psvshiliantaChange1e1,0,0,0,0,4,0,icon_ultSheshou1,psvshiliantaChange1Name,psvshiliantaChange1Tips,0,0,psvshiliantaChange1,,,
392,psvshiliantaDujiaoshou1,psvshiliantaDujiaoshou1e1,0,0,0,0,4,0,icon_psvDujiaoshou1,psvshiliantaDujiaoshou1Name,psvshiliantaDujiaoshou1Tips,0,0,psvshiliantaDujiaoshou1,,,
393,psvshiliantaXiaochou2,psvshiliantaXiaochou2e1,0,0,0,0,4,0,icon_psvXiaochou2,psvshiliantaXiaochou2Name,psvshiliantaXiaochou2Tips,0,0,,,,
394,psvshiliantaXiaochou4,psvshiliantaXiaochou4e1,0,0,0,0,4,0,icon_psvXiaochou4,psvshiliantaXiaochou4Name,psvshiliantaXiaochou4Tips,0,0,,,,
395,bossshiliantaPanshen21,,0,0,0,0,4,0,,,,0,0,bossshiliantaPanshen22,,,
396,bossshiliantaPanshen22,bossshiliantaPanshen21e1,0,0,0,0,0,0,icon_psvPanshen2,bossshiliantaPanshen21Name,bossshiliantaPanshen21Tips,0,0,,,,
397,bossshiliantaKairuisi56,bossshiliantaKairuisi56e1,0,0,0,0,4,0,,bossshiliantaKairuisi56Name,,0,0,bossshiliantaKairuisi56,,,
398,bossshiliantaIfrit46,bossshiliantaIfrit46e1,0,0,0,0,5,0,icon_bossshiliantaIfrit46,bossshiliantaIfrit46Name,bossshiliantaIfrit46Tips,0,0,,,,
399,psvChange1,psvChange1e1,0,0,0,0,4,0,icon_ultSheshou1,psvChange1Name,psvChange1Tips,0,0,,psvChange1Description,,
400,psvDujiaoshou1,psvDujiaoshou1e1,0,0,0,0,4,0,icon_psvDujiaoshou1,psvDujiaoshou1Name,psvDujiaoshou1Tips,0,0,,psvDujiaoshou1Description,,
401,psvSheshou1,psvSheshou1e1,0,0,0,0,4,0,icon_psvSheshou1,psvSheshou1Name,psvSheshou1Tips,0,0,,psvSheshou1Description,,
402,psvWeitianshi5,psvWeitianshi5e1,0,0,0,0,4,0,icon_psvWeitianshi5,psvWeitianshi5Name,psvWeitianshi5Tips,0,0,,psvWeitianshi5Description,,
403,psvSheshou3,psvSheshou3e1,0,0,0,0,4,0,icon_psvSheshou3,psvSheshou3Name,psvSheshou3Tips,0,0,,psvSheshou3Description,,
404,psvBingyan3,psvBingyan3e1,0,0,0,0,4,0,icon_psvBingyan3,psvBingyan3Name,psvBingyan3Tips,0,0,,psvBingyan3Description,,
405,psvMengyan5,psvMengyan5e1,0,0,0,0,4,0,icon_psvMengyan5,psvMengyan5Name,psvMengyan5Tips,0,0,,psvMengyan5Description,,
406,psvIfrit5,psvIfrit5e1,0,0,0,0,4,0,icon_psvIfrit5,psvIfrit5Name,psvIfrit5Tips,0,0,,psvIfrit5Description,,
407,psvDujiaoshou5,psvDujiaoshou5e1,0,0,0,0,4,0,icon_psvDujiaoshou5,psvDujiaoshou5Name,psvDujiaoshou5Tips,0,0,,psvDujiaoshou5Description,,
408,psvChange5,psvChange5e1,0,0,0,0,4,0,icon_psvChange5,psvChange5Name,psvChange5Tips,0,0,,psvChange5Description,,
409,psvHuoniao3,psvHuoniao3e1,0,0,0,0,4,0,icon_psvHuoniao3,psvHuoniao3Name,psvHuoniao3Tips,0,0,,psvHuoniao3Description,,
410,xgxinshouJiuweihu41,xgxinshouJiuweihu41e1,0,0,0,50,1,0,icon_magicFireMedium,xgxinshouJiuweihu41Name,,0,0,,,,
411,ultxinshouJiuweihu42,xgxinshouJiuweihu42e1,0,0,100,0,9,0,icon_bosszhifuletuJiuweihu42,xgxinshouJiuweihu42Name,,0,0,,,,
412,bossxinshouBingxuenvwang31,bossxinshouBingxuenvwang31e1,0,0,0,50,1,0,icon_magicWaterStrong,bossxinshouBingxuenvwang31Name,,0,0,,,,
413,bossxinshouBingxuenvwang32,bossxinshouBingxuenvwang32e1,0,0,0,0,9,0,icon_ultBingxuenvwang3,bossxinshouBingxuenvwang32Name,,0,0,,,,
414,bosschaoxue51Langren51,bosschaoxue51Langren51e1,0,0,0,50,0,0,icon_attackEarthStrong,bosschaoxue51Langren51Name,bosschaoxue51Langren51Tips,0,0,,,,
415,bosschaoxue51Langren52,bosschaoxue51Langren52e1,0,0,0,50,0,0,,bosschaoxue51Langren51Name,,0,0,,,,
416,bosschaoxue51Langren53,bosschaoxue51Langren53e1,0,0,0,50,8,0,icon_ultMengyan5,bosschaoxue51Langren53Name,bosschaoxue51Langren53Tips,0,0,,,,
417,bosschaoxue51Langren54,bosschaoxue51Langren54e1,0,0,0,50,8,0,,bosschaoxue51Langren53Name,,0,0,,,,
418,bosschaoxue51Langren55,bosschaoxue51Langren55e1,0,0,0,50,4,0,icon_debuffSpeed,bosschaoxue51Langren55Name,bosschaoxue51Langren55Tips,0,0,,,,
419,bosschaoxue52Mengyan51,bosschaoxue52Mengyan51e1,0,0,0,50,0,0,icon_attackEarthMedium,bosschaoxue52Mengyan51Name,bosschaoxue52Mengyan51Tips,0,0,,,,
420,bosschaoxue52Mengyan52,bosschaoxue52Mengyan52e1,0,0,0,50,5,0,icon_buffAttack,bosschaoxue52Mengyan52Name,bosschaoxue52Mengyan52Tips,0,0,,,,
421,bosschaoxue52Mengyan53,bosschaoxue52Mengyan53e1,0,0,0,50,8,0,icon_ultMengyan5,bosschaoxue52Mengyan53Name,bosschaoxue52Mengyan53Tips,0,0,,,,
422,bosschaoxue53Xiaochou31,bosschaoxue53Xiaochou31e1,0,0,0,50,1,0,icon_magicWaterStrong,bosschaoxue53Xiaochou31Name,bosschaoxue53Xiaochou31Tips,0,0,,,,
423,bosschaoxue53Xiaochou32,bosschaoxue53Xiaochou32e1,0,0,0,50,1,0,,bosschaoxue53Xiaochou31Name,,0,0,,,,
424,bosschaoxue53Xiaochou33,bosschaoxue53Xiaochou33e1,0,0,0,50,1,0,icon_bossdajie16Xiaochou33,bosschaoxue53Xiaochou33Name,bosschaoxue53Xiaochou33Tips,0,1,,,,
425,bosschaoxue53Xiaochou34,bosschaoxue53Xiaochou34e1,0,0,0,50,8,0,icon_ultXiaochou3,bosschaoxue53Xiaochou34Name,bosschaoxue53Xiaochou34Tips,0,1,,,,
426,bosschaoxue53Xiaochou35,bosschaoxue53Xiaochou35e1,0,0,0,50,8,0,,bosschaoxue53Xiaochou34Name,,0,0,,,,
427,bosschaoxue54Bingyan31,bosschaoxue54Bingyan31e1,0,0,0,50,1,0,icon_magicWaterMedium,bosschaoxue54Bingyan31Name,bosschaoxue54Bingyan31Tips,0,0,,,,
428,bosschaoxue54Bingyan32,bosschaoxue54Bingyan32e1,0,0,0,50,5,0,icon_buffDefense,bosschaoxue54Bingyan32Name,bosschaoxue54Bingyan32Tips,0,0,,,,
429,bosschaoxue54Bingyan33,bosschaoxue54Bingyan33e1,0,0,0,50,8,0,icon_bosschaoxue58Yimier34,bosschaoxue54Bingyan33Name,bosschaoxue54Bingyan33Tips,0,1,,,,
430,bosschaoxue54Bingyan34,bosschaoxue54Bingyan34e1,0,0,0,50,1,0,,,,0,1,,,,
431,bosschaoxue55Sheshou31,bosschaoxue55Sheshou31e1,0,0,0,50,0,0,icon_magicWaterSlight,bosschaoxue55Sheshou31Name,bosschaoxue55Sheshou31Tips,0,0,,,,
432,bosschaoxue55Sheshou32,bosschaoxue55Sheshou32e1,0,0,0,50,0,0,,bosschaoxue55Sheshou31Name,,0,0,,,,
433,bosschaoxue55Sheshou33,bosschaoxue55Sheshou33e1,0,0,0,50,0,0,icon_attackWaterStrong,bosschaoxue55Sheshou33Name,bosschaoxue55Sheshou33Tips,0,1,,,,
434,bosschaoxue55Sheshou34,bosschaoxue55Sheshou34e1,0,0,0,50,8,0,icon_ultSheshou3,bosschaoxue55Sheshou34Name,bosschaoxue55Sheshou34Tips,0,0,,,,
435,bosschaoxue55Sheshou35,bosschaoxue55Sheshou35e1,0,0,0,50,8,0,,bosschaoxue55Sheshou34Name,,0,0,,,,
436,bosschaoxue56Huoniao31,bosschaoxue56Huoniao31e1,0,0,0,50,1,0,icon_bosschaoxue56Huoniao31,bosschaoxue56Huoniao31Name,bosschaoxue56Huoniao31Tips,0,0,,,,
437,bosschaoxue56Huoniao32,bosschaoxue56Huoniao32e1,0,0,0,50,11,0,icon_bosschaoxue56Huoniao32,bosschaoxue56Huoniao32Name,bosschaoxue56Huoniao32Tips,0,0,,,,
438,bosschaoxue56Huoniao33,bosschaoxue56Huoniao33e1,0,0,0,50,8,0,icon_ultHuoniao3,bosschaoxue56Huoniao33Name,bosschaoxue56Huoniao33Tips,0,1,,,,
439,bosschaoxue56Huoniao34,bosschaoxue56Huoniao34e1,0,0,0,50,4,0,,,,0,0,,,,
440,bosschaoxue57Wendige31,bosschaoxue57Wendige31e1,0,0,0,50,0,0,icon_attackWaterSlight,bosschaoxue57Wendige31Name,bosschaoxue57Wendige31Tips,0,0,,,,
441,bosschaoxue57Wendige32,bosschaoxue57Wendige32e1,0,0,0,50,0,0,icon_ultWendige3,bosschaoxue57Wendige32Name,bosschaoxue57Wendige32Tips,0,1,,,,
442,bosschaoxue57Wendige33,bosschaoxue57Wendige33e1,0,0,0,50,8,0,icon_bosschaoxue57Wendige33,bosschaoxue57Wendige33Name,bosschaoxue57Wendige33Tips,0,0,,,,
443,bosschaoxue57Wendige34,bosschaoxue57Wendige34e1,0,0,0,50,4,0,,,,0,0,,,,
444,bosschaoxue58Yimier31,bosschaoxue58Yimier31e1,0,0,0,50,1,0,icon_bosschaoxue58Yimier31,bosschaoxue58Yimier31Name,bosschaoxue58Yimier31Tips,0,0,,,,
445,bosschaoxue58Yimier32,bosschaoxue58Yimier32e1,0,0,0,50,6,0,icon_ultBingxuenvwang3,bosschaoxue58Yimier32Name,bosschaoxue58Yimier32Tips,0,0,,,,
446,bosschaoxue58Yimier33,bosschaoxue58Yimier33e1,0,0,0,50,1,0,icon_bosschaoxue58Yimier33,bosschaoxue58Yimier33Name,bosschaoxue58Yimier33Tips,0,1,,,,
447,bosschaoxue58Yimier34,bosschaoxue58Yimier34e1,0,0,0,50,8,0,icon_bosschaoxue58Yimier34,bosschaoxue58Yimier34Name,bosschaoxue58Yimier34Tips,0,1,,,,
448,bossminghe61Dujiaoshou51,bossminghe61Dujiaoshou51e1,0,0,0,50,1,0,icon_magicEarthSlight,bossminghe61Dujiaoshou51Name,bossminghe61Dujiaoshou51Tips,0,0,,,,
449,bossminghe61Dujiaoshou52,bossminghe61Dujiaoshou52e1,0,0,0,50,5,0,icon_buffSpeed,bossminghe61Dujiaoshou52Name,bossminghe61Dujiaoshou52Tips,0,0,,,,
450,bossminghe61Dujiaoshou53,bossminghe61Dujiaoshou53e1,0,0,0,50,8,0,icon_psvLuoxinfu5,bossminghe61Dujiaoshou53Name,bossminghe61Dujiaoshou53Tips,0,1,,,,
451,bossminghe61Dujiaoshou54,bossminghe61Dujiaoshou54e1,0,0,0,50,8,0,,bossminghe61Dujiaoshou53Name,,0,1,,,,
452,bossminghe62Anpusha51,bossminghe62Anpusha51e1,0,0,0,50,1,0,icon_magicEarthSlight,bossminghe62Anpusha51Name,bossminghe62Anpusha51Tips,0,0,,,,
453,bossminghe62Anpusha52,bossminghe62Anpusha52e1,0,0,0,50,1,0,icon_bossminghe62Anpusha52,bossminghe62Anpusha52Name,bossminghe62Anpusha52Tips,0,1,,,,
454,bossminghe62Anpusha53,bossminghe62Anpusha53e1,0,0,0,50,8,0,icon_ultNvyao5,bossminghe62Anpusha53Name,bossminghe62Anpusha53Tips,0,0,,,,
455,bossminghe62Anpusha54,bossminghe62Anpusha54e1,0,0,0,50,8,0,,bossminghe62Anpusha53Name,,0,0,,,,
456,bossminghe63Ifrit51,bossminghe63Ifrit51e1,0,0,0,50,0,0,icon_attackEarthMedium,bossminghe63Ifrit51Name,bossminghe63Ifrit51Tips,0,0,,,,
457,bossminghe63Ifrit52,bossminghe63Ifrit52e1,0,0,0,50,0,0,,bossminghe63Ifrit51Name,,0,0,,,,
458,bossminghe63Ifrit53,bossminghe63Ifrit53e1,0,0,0,50,0,0,,bossminghe63Ifrit51Name,,0,0,,,,
459,bossminghe63Ifrit54,bossminghe63Ifrit54e1,0,0,0,50,8,0,icon_ultIfrit5,bossminghe63Ifrit54Name,bossminghe63Ifrit54Tips,0,1,,,,
460,bossminghe63Ifrit55,bossminghe63Ifrit55e1,0,0,0,50,8,0,,bossminghe63Ifrit54Name,,0,0,,,,
461,bossminghe64Nvyao51,bossminghe64Nvyao51e1,0,0,0,50,1,0,icon_magicEarthMedium,bossminghe64Nvyao51Name,bossminghe64Nvyao51Tips,0,0,,,,
462,bossminghe64Nvyao52,bossminghe64Nvyao52e1,0,0,0,50,1,0,icon_ultLuoxinfu5,bossminghe64Nvyao52Name,bossminghe64Nvyao52Tips,0,0,,,,
463,bossminghe64Nvyao53,bossminghe64Nvyao53e1,0,0,0,50,8,0,icon_bossminghe64Nvyao53,bossminghe64Nvyao53Name,bossminghe64Nvyao53Tips,0,0,,,,
464,bossminghe64Nvyao54,bossminghe64Nvyao54e1,0,0,0,50,4,0,icon_bossminghe64Nvyao54,bossminghe64Nvyao54Name,bossminghe64Nvyao54Tips,0,0,,,,
465,bossminghe65Weitianshi51,bossminghe65Weitianshi51e1,0,0,0,50,1,0,icon_magicEarthSlight,bossminghe65Weitianshi51Name,bossminghe65Weitianshi51Tips,0,0,,,,
466,bossminghe65Weitianshi52,bossminghe65Weitianshi52e1,0,0,0,50,1,0,icon_bossminghe65Weitianshi52,bossminghe65Weitianshi52Name,bossminghe65Weitianshi52Tips,0,1,,,,
467,bossminghe65Weitianshi53,bossminghe65Weitianshi53e1,0,0,0,50,1,0,,bossminghe65Weitianshi52Name,,0,1,,,,
468,bossminghe65Weitianshi54,bossminghe65Weitianshi54e1,0,0,0,50,8,0,icon_ultWeitianshi5,bossminghe65Weitianshi54Name,bossminghe65Weitianshi54Tips,0,1,,,,
469,bossminghe66Saibulesi51,bossminghe66Saibulesi51e1,0,0,0,50,0,0,icon_ultMengyan5,bossminghe66Saibulesi51Name,bossminghe66Saibulesi51Tips,0,0,,,,
470,bossminghe66Saibulesi52,bossminghe66Saibulesi52e1,0,0,0,50,1,0,icon_bossminghe66Saibulesi52,bossminghe66Saibulesi52Name,bossminghe66Saibulesi52Tips,0,1,,,,
471,bossminghe66Saibulesi53,bossminghe66Saibulesi53e1,0,0,0,50,8,0,icon_bossminghe66Saibulesi53,bossminghe66Saibulesi53Name,bossminghe66Saibulesi53Tips,0,0,,,,
472,bossminghe66Saibulesi54,bossminghe66Saibulesi54e1,0,0,0,50,8,0,,bossminghe66Saibulesi53Name,,0,0,,,,
473,bossminghe66Saibulesi55,bossminghe66Saibulesi55e1,0,0,0,50,8,0,,bossminghe66Saibulesi53Name,,0,0,,,,
474,bossminghe67Change51,bossminghe67Change51e1,0,0,0,50,1,0,icon_magicEarthMedium,bossminghe67Change51Name,bossminghe67Change51Tips,0,0,,,,
475,bossminghe67Change52,bossminghe67Change52e1,0,0,0,50,1,0,icon_bossminghe67Change52,bossminghe67Change52Name,bossminghe67Change52Tips,0,1,,,,
476,bossminghe67Change53,bossminghe67Change53e1,0,0,0,50,8,0,icon_ultChange5,bossminghe67Change53Name,bossminghe67Change53Tips,0,0,,,,
477,bossminghe67Change54,bossminghe67Change54e1,0,0,0,50,8,0,,bossminghe67Change53Name,,0,0,,,,
478,bossminghe67Change55,bossminghe67Change55e1,0,0,0,50,5,0,icon_buffMagic,bossminghe67Change55Name,bossminghe67Change55Tips,0,0,,,,
479,bossminghe68Karong51,bossminghe68Karong51e1,0,0,0,50,1,0,icon_psvAnpusha5,bossminghe68Karong51Name,bossminghe68Karong51Tips,0,1,,,,
480,bossminghe68Karong52,bossminghe68Karong52e1,0,0,0,50,0,0,icon_attackEarthStrong,bossminghe68Karong52Name,bossminghe68Karong52Tips,0,1,,,,
481,bossminghe68Karong53,bossminghe68Karong53e1,0,0,0,50,0,0,icon_ultMengyan5,bossminghe68Karong53Name,bossminghe68Karong53Tips,0,0,,,,
482,bossminghe68Karong54,bossminghe68Karong54e1,0,0,0,50,1,0,icon_bossminghe68Karong54,bossminghe68Karong54Name,bossminghe68Karong54Tips,0,1,,,,
483,bossminghe68Karong55,bossminghe68Karong55e1,0,0,0,50,1,0,icon_bossminghe68Karong55,bossminghe68Karong55Name,bossminghe68Karong55Tips,0,0,,,,
484,bosssiwangtaMomo12,bosssiwangtaMomo12e1,0,0,0,50,8,0,icon_bosssenlin36Momo13,bosssiwangtaMomo12Name,bosssiwangtaMomo12Tips,0,1,,,,
485,bosssiwangtaIfrit51,bosssiwangtaIfrit51e1,0,0,0,50,0,0,icon_attackEarthMedium,bossminghe63Ifrit51Name,bosssiwangtaIfrit51Tips,0,1,,,,
486,bosssiwangtaIfrit52,bosssiwangtaIfrit52e1,0,0,0,50,0,0,,bossminghe63Ifrit51Name,,0,1,,,,
487,bosssiwangtaShuigui32,bosssiwangtaShuigui32e1,0,0,0,50,11,0,icon_bosssiwangtaShuigui32,bosssiwangtaShuigui32Name,bosssiwangtaShuigui32Tips,0,0,,,,
488,bosssiwangtaShuigui33,bosssiwangtaShuigui33e1,0,0,0,50,8,0,icon_bosssiwangtaShuigui33,bosssiwangtaShuigui33Name,bosssiwangtaShuigui33Tips,0,1,,,,
489,bosssiwangtaPanshen21,bosssiwangtaPanshen21e1,0,0,0,50,4,0,icon_psvPanshen2,bosssiwangtaPanshen21Name,bosssiwangtaPanshen21Tips,0,0,bosssiwangtaPanshen21,,,
490,bosssiwangtaPanshen22,bosssiwangtaPanshen22e1,0,0,0,50,0,0,icon_attackPlantStrong,bosssiwangtaPanshen22Name,bosssiwangtaPanshen22Tips,0,0,,,,
491,bosssiwangtaPanshen23,bosssiwangtaPanshen23e1,0,0,0,50,8,0,icon_ultPanshen2,bosssiwangtaPanshen23Name,bosssiwangtaPanshen23Tips,0,0,,,,
492,bosssiwangta14Piying56,bosssiwangta14Piying56e1,0,0,0,50,4,0,icon_debuffSpeed,bosssiwangta14Piying56Name,bosssiwangta14Piying56Tips,0,1,bosssiwangta14Piying56,,,
493,bosssiwangtaHetong23,bosssiwangtaHetong23e1,0,0,0,50,4,0,icon_buffMagic,bosssiwangtaHetong23Name,bosssiwangtaHetong23Tips,0,0,bosssiwangtaHetong23,,,
494,psvsiwangtaChange1,psvsiwangtaChange1e1,0,0,0,0,4,0,icon_ultSheshou1,psvsiwangtaChange1Name,psvsiwangtaChange1Tips,0,0,,,,
495,ultLongnv1,ultLongnv1e1,0,0,100,0,9,0.01,icon_psvDujiaoshou1,ultLongnv1Name,ultLongnv1Tips,2,1,,ultLongnv1Description,ultLongnv1Curlvl,ultLongnv1Nextlvl
496,psvLongnv1,psvLongnv1e1,0,0,0,0,4,0,icon_ultNvyao1,psvLongnv1Name,psvLongnv1Tips,0,0,psvLongnv1,psvLongnv1Description,,
497,ultWeitianshi1,ultWeitianshi1e1,0,0,100,0,9,0.01,icon_bosskongdao72Nvyao15,ultWeitianshi1Name,ultWeitianshi1Tips,1.6,1,,ultWeitianshi1Description,ultWeitianshi1Curlvl,ultWeitianshi1Nextlvl
498,psvWeitianshi1,psvWeitianshi1e1,0,0,0,0,4,0,icon_psvWeitianshi1,psvWeitianshi1Name,psvWeitianshi1Tips,0,0,,psvWeitianshi1Description,,
499,ultDatiangou4,ultDatiangou4e1,25,3,100,0,8,0.002,icon_bosshuoshan44Datiangou44,ultDatiangou4Name,ultDatiangou4Tips,0.25,0,,ultDatiangou4Description,ultDatiangou4Curlvl,ultDatiangou4Nextlvl
500,psvDatiangou4,psvDatiangou4e1,0,0,0,0,4,0,icon_psvDatiangou4,psvDatiangou4Name,psvDatiangou4Tips,0,0,psvDatiangou4,psvDatiangou4Description,,
501,ultTianshizhang1,ultTianshizhang1e1,0,0,100,0,9,0,icon_psvSheshou1,ultTianshizhang1Name,ultTianshizhang1Tips,0,0,,ultTianshizhang1Description,,
502,psvTianshizhang1,psvTianshizhang1e1,0,0,0,0,4,0,icon_ultDujiaoshou1,psvTianshizhang1Name,psvTianshizhang1Tips,0,0,,psvTianshizhang1Description,,
503,bosssiwangta14Piying52,bossdajie14Piying52e1,0,0,0,50,6,0,icon_ultKairuisi5,bossdajie14Piying52Name,,0,1,,,,
504,pvp,pvpe1,0,0,0,0,4,0,icon_psvMoguguai3,psvMoguguai3Name,psvMoguguai3Tips,0,0,,psvMoguguai3Description,,
505,ultNvyao1,ultNvyao1e1,0,0,100,0,9,0.03,icon_ultNvyao1,ultNvyao1Name,ultNvyao1Tips,4.4,0,,ultNvyao1Description,ultNvyao1Curlvl,ultNvyao1Nextlvl
506,ultLuoxinfu1,ultLuoxinfu1e1,0,0,100,0,9,0,icon_ultLuoxinfu1,ultLuoxinfu1Name,ultLuoxinfu1Tips,0,1,,ultLuoxinfu1Description,ultLuoxinfu1Curlvl,ultLuoxinfu1Nextlvl
507,ultPiying1,ultPiying1e1,0,0,100,0,9,0.015,icon_ultPiying1,ultPiying1Name,ultPiying1Tips,2,1,,ultPiying1Description,ultPiying1Curlvl,ultPiying1Nextlvl
508,ultJinglingwang2,ultJinglingwang2e1,0,0,100,0,9,0.03,icon_attackPlantStrong,ultJinglingwang2Name,ultJinglingwang2Tips,4.5,0,,ultJinglingwang2Description,ultJinglingwang2Curlvl,ultJinglingwang2Nextlvl
509,ultKahuna2,ultKahuna2e1,0,0,100,0,9,0.01,icon_attackPlantStrong,ultKahuna2Name,ultKahuna2Tips,0.3,1,,ultKahuna2Description,ultKahuna2Curlvl,ultKahuna2Nextlvl
510,ultYifanmumian1,ultYifanmumian1e1,0,0,100,0,9,0.01,icon_bossrenjie85Dujiaoshou1awaken9,ultYifanmumian1Name,ultYifanmumian1Tips,2.5,1,,ultYifanmumian1Description,ultYifanmumian1Curlvl,ultYifanmumian1Nextlvl
511,psvNvyao1,psvNvyao1e1,0,0,0,0,4,0,icon_psvNvyao1,psvNvyao1Name,psvNvyao1Tips,0,0,,psvNvyao1Description,,
512,psvLuoxinfu1,psvLuoxinfu1e1,0,0,0,0,4,0,icon_psvLuoxinfu1,psvLuoxinfu1Name,psvLuoxinfu1Tips,0,0,,psvLuoxinfu1Description,,
513,psvPiying1,psvPiying1e1,0,0,0,0,4,0,icon_psvPiying1,psvPiying1Name,psvPiying1Tips,0,0,,psvPiying1Description,,
514,psvJinglingwang2,psvJinglingwang2e1,0,0,0,0,4,0,icon_ultWendige2,psvJinglingwang2Name,psvJinglingwang2Tips,0,0,,psvJinglingwang2Description,,
515,psvKahuna2,psvKahuna2e1,0,0,0,0,4,0,icon_psvKahuna2,psvKahuna2Name,psvKahuna2Tips,0,0,,psvKahuna2Description,,
516,psvYifanmumian1,psvYifanmumian1e1,0,0,0,0,4,0,icon_psvDujiaoshou1,psvYifanmumian1Name,psvYifanmumian1Tips,0,0,,psvYifanmumian1Description,,
517,bosskongdao71Weitianshi11,bosskongdao71Weitianshi11e1,0,0,0,50,1,0,icon_bosskongdao71Weitianshi11,bosskongdao71Weitianshi11Name,bosskongdao71Weitianshi11Tips,0,0,,,,
518,bosskongdao71Weitianshi12,bosskongdao71Weitianshi12e1,0,0,0,50,1,0,,bosskongdao71Weitianshi12Name,,0,0,,,,
519,bosskongdao71Weitianshi13,bosskongdao71Weitianshi13e1,0,0,0,50,1,0,,bosskongdao71Weitianshi13Name,,0,0,,,,
520,bosskongdao71Weitianshi14,bosskongdao71Weitianshi14e1,0,0,0,50,8,0,icon_bosskongdao71Weitianshi14,bosskongdao71Weitianshi14Name,bosskongdao71Weitianshi14Tips,0,1,,,,
521,bosskongdao71Weitianshi15,bosskongdao71Weitianshi15e1,0,0,0,50,2,0,icon_bosskongdao71Weitianshi15,bosskongdao71Weitianshi15Name,bosskongdao71Weitianshi15Tips,0,0,,,,
522,bosskongdao72Nvyao11,bosskongdao72Nvyao11e1,0,0,0,50,1,0,icon_bosskongdao71Weitianshi14,bosskongdao72Nvyao11Name,bosskongdao72Nvyao11Tips,0,0,,,,
523,bosskongdao72Nvyao12,bosskongdao72Nvyao12e1,0,0,0,50,1,0,,bosskongdao72Nvyao12Name,,0,0,,,,
524,bosskongdao72Nvyao13,bosskongdao72Nvyao13e1,0,0,0,50,1,0,,bosskongdao72Nvyao13Name,,0,0,,,,
525,bosskongdao72Nvyao14,bosskongdao72Nvyao14e1,0,0,0,50,1,0,icon_bosskongdao72Nvyao14,bosskongdao72Nvyao14Name,bosskongdao72Nvyao14Tips,0,1,,,,
526,bosskongdao72Nvyao15,bosskongdao72Nvyao15e1,0,0,0,50,1,0,icon_bosskongdao72Nvyao15,bosskongdao72Nvyao15Name,bosskongdao72Nvyao15Tips,0,1,,,,
527,bosskongdao73Luoxinfu11,bosskongdao73Luoxinfu11e1,0,0,0,50,0,0,icon_bosskongdao73Luoxinfu11,bosskongdao73Luoxinfu11Name,bosskongdao73Luoxinfu11Tips,0,0,,,,
528,bosskongdao73Luoxinfu12,bosskongdao73Luoxinfu12e1,0,0,0,50,0,0,icon_bosskongdao73Luoxinfu12,bosskongdao73Luoxinfu12Name,bosskongdao73Luoxinfu12Tips,0,0,,,,
529,bosskongdao73Luoxinfu13,bosskongdao73Luoxinfu13e1,0,0,0,50,0,0,,bosskongdao73Luoxinfu13Name,,0,0,,,,
530,bosskongdao73Luoxinfu14,bosskongdao73Luoxinfu14e1,0,0,0,50,0,0,,bosskongdao73Luoxinfu14Name,,0,0,,,,
531,bosskongdao73Luoxinfu15,bosskongdao73Luoxinfu15e1,0,0,0,50,0,0,,bosskongdao73Luoxinfu15Name,,0,0,,,,
532,bosskongdao73Luoxinfu16,bosskongdao73Luoxinfu16e1,0,0,0,50,0,0,,bosskongdao73Luoxinfu16Name,,0,0,,,,
533,bosskongdao73Luoxinfu17,bosskongdao73Luoxinfu17e1,0,0,0,50,0,0,,bosskongdao73Luoxinfu17Name,,0,0,,,,
534,bosskongdao74Piying11,bosskongdao74Piying11e1,0,0,0,50,1,0,icon_bosskongdao74Piying11,bosskongdao74Piying11Name,bosskongdao74Piying11Tips,0,0,,,,
535,bosskongdao74Piying12,bosskongdao74Piying12e1,0,0,0,50,5,0,icon_bosskongdao74Piying12,bosskongdao74Piying12Name,bosskongdao74Piying12Tips,0,1,,,,
536,bosskongdao74Piying13,bosskongdao74Piying13e1,0,0,0,50,5,0,icon_bosskongdao74Piying13,bosskongdao74Piying13Name,bosskongdao74Piying13Tips,0,1,,,,
